Order ID,Order Item ID,Order Quantity,Product Department,Product Category,Product Name,Customer ID,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Mode,Shipment Days - Scheduled,Gross Sales,Discount %,Profit,Warehouse Inventory,Inventory Cost Per Unit,Order Date,Shipment Date
29211,168374,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8074,Europe,Western Europe,France,USA,Standard Class,4,130,0.1,65,106,1.02406,2023-09-10,2023-09-16
29212,168375,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8074,Europe,Western Europe,France,USA,Standard Class,4,130,0.09,65,106,1.02406,2023-09-10,2023-09-16
29213,168372,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8074,Europe,Western Europe,France,USA,Standard Class,4,250,0.17,125,531,0.92767,2023-09-10,2023-09-16
29214,168385,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,10278,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.1,200,8,1.49661,2023-09-10,2023-09-14
29215,168386,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10278,Europe,Western Europe,Germany,USA,Standard Class,4,200,0.04,245,105,0.35137,2023-09-10,2021-01-09
29216,168384,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10278,Europe,Western Europe,Germany,USA,Standard Class,4,300,0.16,245,105,0.35137,2023-09-10,2023-09-14
29217,11861,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,279,LATAM,Central America,Mexico,Puerto Rico,Standard Class,4,250,0.13,125,531,0.92767,2023-09-10,2023-09-16
29218,168396,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11759,Europe,Southern Europe,Italy,Puerto Rico,First Class,1,250,0.15,125,531,0.92767,2023-09-10,2021-10-16
29219,168393,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,11759,Europe,Southern Europe,Italy,Puerto Rico,First Class,1,200,0.07,100,29,1.60905,2023-09-10,2023-09-12
29220,168395,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11759,Europe,Southern Europe,Italy,Puerto Rico,First Class,1,400,0.07,200,8,1.49661,2023-09-10,2023-09-12
29221,168402,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,1815,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,400,0.06,200,8,1.49661,2023-09-10,2023-09-16
29222,168403,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,1815,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,200,0.05,100,29,1.60905,2023-09-10,2023-09-16
29223,168401,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,1815,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,400,0.12,245,105,0.35137,2023-09-10,2023-09-16
29224,168405,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,961,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,300,0.15,245,105,0.35137,2023-09-10,2023-09-12
29225,168404,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,961,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,300,0.02,147,536,1.65666,2023-09-10,2023-07-15
29226,168410,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10826,Europe,Western Europe,France,Puerto Rico,Standard Class,4,300,0.13,245,105,0.35137,2023-09-10,2023-09-14
29227,34754,2,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7321,Europe,Western Europe,France,Puerto Rico,Standard Class,4,100,0.1,125,150,0.91578,2023-09-10,2023-09-14
29228,168409,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,10826,Europe,Western Europe,France,Puerto Rico,Standard Class,4,200,0.03,100,29,1.60905,2023-09-10,2023-09-14
29229,168420,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5622,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,300,0.01,147,536,1.65666,2023-09-10,2021-08-05
29230,168421,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5622,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,130,0.05,65,106,1.02406,2023-09-10,2023-09-12
29231,168422,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5622,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,400,0.04,200,8,1.49661,2023-09-10,2023-09-12
29232,168427,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5876,Europe,Southern Europe,Italy,USA,Standard Class,4,130,0.04,65,106,1.02406,2023-09-10,2023-09-16
29233,168428,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5876,Europe,Southern Europe,Italy,USA,Standard Class,4,130,0.03,65,106,1.02406,2023-09-10,2023-09-16
29234,168432,1,Outdoors,Men's Golf Clubs,Merrell Women's Siren Mid Waterproof Hiking B,3522,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,135,0.16,59,2,0.1242,2023-09-10,2023-09-12
29235,168429,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3522,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,130,0.02,65,106,1.02406,2023-09-10,2023-09-12
29236,43110,4,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,12064,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,160,0.1,97,165,1.42805,2023-09-10,2023-09-12
29237,168433,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3522,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.25,125,150,0.91578,2023-09-10,2021-12-24
29238,168431,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3522,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,150,0.2,125,150,0.91578,2023-09-10,2021-08-25
29239,168437,5,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,3052,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,200,0.06,97,165,1.42805,2023-09-10,2023-09-14
29240,168436,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,3052,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,130,0.01,65,106,1.02406,2023-09-10,2023-09-14
29241,168444,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,525,Europe,Western Europe,France,Puerto Rico,First Class,1,60,0.01,147,536,1.65666,2023-09-10,2023-09-12
29242,163318,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7086,Europe,Western Europe,Germany,Puerto Rico,First Class,1,130,0.17,65,106,1.02406,2023-09-10,2023-09-12
29243,168452,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,585,Europe,Southern Europe,Italy,USA,Second Class,2,400,0.09,245,105,0.35137,2023-09-10,2023-09-14
29244,149033,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,6752,LATAM,Central America,Mexico,Puerto Rico,First Class,1,80,0.02,97,165,1.42805,2023-09-10,2023-09-16
29245,168136,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7175,Europe,Western Europe,Germany,Puerto Rico,First Class,1,120,0.02,147,536,1.65666,2023-09-10,2023-09-12
29246,168460,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,282,Europe,Southern Europe,Italy,Puerto Rico,Second Class,2,60,  -  ,147,536,1.65666,2023-09-10,2023-09-12
29247,168466,3,Outdoors,Kids' Golf Clubs,Polar FT4 Heart Rate Monitor,7889,Europe,Western Europe,France,USA,Second Class,2,270,0.05,173,8,1.12102,2023-09-10,2023-09-14
29248,29095,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,9376,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,400,0.02,200,8,1.49661,2023-09-10,2023-09-15
29249,5837,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,6917,LATAM,Caribbean,Trinidad and Tobago,USA,Standard Class,4,300,0.05,150,34,0.76535,2023-09-10,2023-09-12
29250,164515,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,8768,Europe,Western Europe,France,USA,Standard Class,4,80,0.1,97,165,1.42805,2023-09-11,2023-09-15
29251,18376,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,11831,LATAM,Central America,Mexico,USA,Standard Class,4,130,0.04,65,106,1.02406,2023-09-11,2023-09-15
29252,158393,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,2874,Europe,Western Europe,France,USA,Second Class,2,60,0.09,147,536,1.65666,2023-09-11,2023-09-13
29253,163149,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,7170,Europe,Western Europe,France,USA,Standard Class,4,180,0.02,147,536,1.65666,2023-09-11,2023-09-14
29254,158884,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,10339,Europe,Western Europe,France,USA,Standard Class,4,120,0.1,97,165,1.42805,2023-09-11,2023-09-17
29255,29657,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,473,Europe,Southern Europe,Italy,USA,Standard Class,4,130,0.25,65,106,1.02406,2023-09-11,2023-09-17
29256,172316,1,Book Shop,Books,Sports Books,12554,Europe,Western Europe,France,USA,Standard Class,4,31,0.06,15,0,0.99432,2023-09-11,2023-09-19
29257,29002,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,12071,Europe,Southern Europe,Italy,Puerto Rico,Second Class,2,130,0.2,65,106,1.02406,2023-09-11,2023-09-16
29258,168023,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10424,Europe,Western Europe,Austria,USA,First Class,1,250,0.06,125,531,0.92767,2023-09-11,2023-09-13
29259,167954,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7258,Europe,Western Europe,France,Puerto Rico,First Class,1,400,0.16,200,8,1.49661,2023-09-11,2023-09-17
29260,164452,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8323,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,400,0.1,200,8,1.49661,2023-09-11,2023-09-13
29261,164110,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8506,Europe,Western Europe,Germany,Puerto Rico,Second Class,2,250,0.09,125,531,0.92767,2023-09-11,2023-09-15
29262,167703,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3185,Europe,Western Europe,France,USA,Standard Class,4,100,0.25,125,531,0.92767,2023-09-11,2023-09-16
29263,148678,3,Footwear,Boxing & MMA,Brooks Women's Ghost 6 Running Shoe,9131,LATAM,Central America,Mexico,USA,Standard Class,4,270,0.2,145,8,0.37901,2023-09-11,2023-09-17
29264,169813,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,9548,Europe,Western Europe,Germany,USA,Standard Class,4,200,0.15,100,29,1.60905,2023-09-11,2023-09-14
29265,167521,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,4323,Europe,Southern Europe,Spain,USA,Second Class,2,200,  -  ,245,105,0.35137,2023-09-11,2023-09-17
29266,167536,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,5015,Europe,Western Europe,France,Puerto Rico,Standard Class,4,250,0.13,125,150,0.91578,2023-09-11,2023-09-28
29267,38273,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,9581,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,120,0.17,97,165,1.42805,2023-09-11,2023-09-15
29268,27665,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3154,Europe,Northern Europe,United Kingdom,USA,Same Day,3,50,  -  ,125,531,0.92767,2023-09-11,2023-07-09
29269,113405,1,Fitness,Tennis & Racquet,Nike Men's Comfort 2 Slide,9604,Africa,West Africa,Nigeria,Puerto Rico,Standard Class,4,45,  -  ,106,0,1.71565,2023-09-12,2023-09-17
29270,23436,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,9923,LATAM,Caribbean,Dominican�Republic,Puerto Rico,Standard Class,4,300,  -  ,150,34,0.76535,2023-09-12,2023-09-14
29271,154247,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3401,Europe,Western Europe,France,Puerto Rico,Standard Class,4,400,0.07,200,8,1.49661,2023-09-12,2023-09-15
29272,72641,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1416,Pacific Asia,Oceania,Australia,USA,Standard Class,4,130,0.17,65,106,1.02406,2023-09-12,2023-09-15
29273,72643,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,1416,Pacific Asia,Oceania,Australia,USA,Standard Class,4,130,0.16,65,106,1.02406,2023-09-12,2023-09-15
29274,168753,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,8018,Europe,Southern Europe,Italy,USA,Standard Class,4,80,0.2,97,165,1.42805,2023-09-12,2023-09-16
29275,168754,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8018,Europe,Southern Europe,Italy,USA,Standard Class,4,200,0.12,125,150,0.91578,2023-09-12,2023-09-16
29276,168756,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8018,Europe,Southern Europe,Italy,USA,Standard Class,4,250,0.16,125,531,0.92767,2023-09-12,2023-09-16
29277,168755,5,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8018,Europe,Southern Europe,Italy,USA,Standard Class,4,300,0.15,147,536,1.65666,2023-09-12,2023-09-16
29278,168759,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,791,Europe,Southern Europe,Italy,USA,Standard Class,4,400,0.05,245,105,0.35137,2023-09-12,2023-09-18
29279,168762,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,8091,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,60,0.12,147,536,1.65666,2023-09-12,2023-09-14
29280,168760,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8091,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,400,0.18,200,8,1.49661,2023-09-12,2023-09-14
29281,168764,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,8091,Europe,Southern Europe,Italy,Puerto Rico,Standard Class,4,50,0.16,125,150,0.91578,2023-09-12,2023-09-14
29282,168770,4,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,3174,Europe,Southern Europe,Spain,Puerto Rico,First Class,1,400,0.04,245,105,0.35137,2023-09-12,2022-03-01
29283,168774,4,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3174,Europe,Southern Europe,Spain,Puerto Rico,First Class,1,200,0.09,125,150,0.91578,2023-09-12,2023-09-14
29284,168772,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3174,Europe,Southern Europe,Spain,Puerto Rico,First Class,1,200,0.15,125,531,0.92767,2023-09-12,2023-09-14
29285,168771,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3174,Europe,Southern Europe,Spain,Puerto Rico,First Class,1,400,0.16,200,8,1.49661,2023-09-12,2023-09-14
29286,168773,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,3174,Europe,Southern Europe,Spain,Puerto Rico,First Class,1,400,0.15,200,8,1.49661,2023-09-12,2023-09-14
29287,172890,1,Technology,Cameras,Web Camera,13128,Europe,Western Europe,France,USA,First Class,1,452,0.03,219,15,1.88508,2023-09-12,2023-09-24
29288,168780,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,5518,Europe,Western Europe,France,USA,First Class,1,300,0.09,150,34,0.76535,2023-09-12,2023-09-14
29289,168792,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,743,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,50,  -  ,125,531,0.92767,2023-09-12,2022-05-09
29290,168791,5,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,743,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,250,  -  ,125,150,0.91578,2023-09-12,2022-06-28
29291,168793,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,6626,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,200,0.05,100,29,1.60905,2023-09-12,2023-09-14
29292,168795,3,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,6626,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,300,0.04,245,105,0.35137,2023-09-12,2023-09-14
29293,168798,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,5973,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,400,0.07,200,8,1.49661,2023-09-12,2023-09-16
29294,168797,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,5973,Europe,Northern Europe,United Kingdom,Puerto Rico,Standard Class,4,130,0.16,65,106,1.02406,2023-09-12,2023-09-16
29295,168805,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8883,Europe,Western Europe,France,Puerto Rico,Standard Class,4,150,0.06,125,531,0.92767,2023-09-12,2023-09-14
29296,168804,1,Footwear,Strength Training,GoPro HERO3+ Black Edition Camera,8883,Europe,Western Europe,France,Puerto Rico,Standard Class,4,400,0.02,102,0,0.58346,2023-09-12,2023-09-14
29297,168806,1,Fitness,Basketball,Diamondback Girls' Clarity 24 Hybrid Bike 201,8883,Europe,Western Europe,France,Puerto Rico,Standard Class,4,300,  -  ,147,2,1.1197,2023-09-12,2023-09-14
29298,168807,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,8883,Europe,Western Europe,France,Puerto Rico,Standard Class,4,400,0.05,200,8,1.49661,2023-09-12,2023-09-14
29299,168812,2,Footwear,Cardio Equipment,Nike Men's Free 5.0+ Running Shoe,10165,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,200,0.16,245,105,0.35137,2023-09-12,2023-09-16
29300,167667,4,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1290,Europe,Western Europe,France,USA,Second Class,2,200,0.17,125,531,0.92767,2023-09-12,2023-09-16
29301,168816,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,2464,Europe,Western Europe,Netherlands,Puerto Rico,Standard Class,4,200,0.02,100,29,1.60905,2023-09-12,2023-09-18
29302,168821,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7050,Europe,Western Europe,France,USA,Standard Class,4,400,0.03,200,8,1.49661,2023-09-12,2023-09-14
29303,168820,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,7050,Europe,Western Europe,France,USA,Standard Class,4,400,0.04,200,8,1.49661,2023-09-12,2023-09-14
29304,168819,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,7050,Europe,Western Europe,France,USA,Standard Class,4,130,0.09,65,106,1.02406,2023-09-12,2023-09-14
29305,168818,1,Fitness,Hockey,Stiga Master Series ST3100 Competition Indoor,7050,Europe,Western Europe,France,USA,Standard Class,4,330,0.09,108,4,2.13431,2023-09-12,2023-09-14
29306,12950,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5865,LATAM,South America,Brazil,Puerto Rico,Second Class,2,120,0.25,147,536,1.65666,2023-09-12,2023-09-14
29307,168828,3,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,11753,Europe,Western Europe,Germany,USA,Standard Class,4,120,0.04,97,165,1.42805,2023-09-12,2023-09-14
29308,168830,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,11753,Europe,Western Europe,Germany,USA,Standard Class,4,60,0.1,147,536,1.65666,2023-09-12,2023-09-14
29309,168831,1,Fitness,Basketball,Diamondback Boys' Insight 24 Performance Hybr,11753,Europe,Western Europe,Germany,USA,Standard Class,4,300,0.25,102,0,1.93983,2023-09-12,2023-09-14
29310,168832,1,Fan Shop,Fishing,Field & Stream Sportsman 16 Gun Fire Safe,11753,Europe,Western Europe,Germany,USA,Standard Class,4,400,0.02,200,8,1.49661,2023-09-12,2023-09-14
29311,168169,1,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,5849,Europe,Western Europe,France,USA,Standard Class,4,60,0.06,147,536,1.65666,2023-09-12,2023-09-15
29312,168817,3,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,7050,Europe,Western Europe,France,USA,Standard Class,4,150,0.13,125,150,0.91578,2023-09-12,2023-09-15
29313,168837,1,Fan Shop,Indoor/Outdoor Games,O'Brien Men's Neoprene Life Vest,3394,Europe,Western Europe,Germany,USA,Standard Class,4,50,0.15,125,150,0.91578,2023-09-12,2023-09-16
29314,168839,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3394,Europe,Western Europe,Germany,USA,Standard Class,4,300,0.04,150,34,0.76535,2023-09-12,2022-01-04
29315,168840,1,Fan Shop,Camping & Hiking,Diamondback Women's Serene Classic Comfort Bi,3394,Europe,Western Europe,Germany,USA,Standard Class,4,300,0.03,150,34,0.76535,2023-09-12,2022-01-08
29316,49191,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7141,Europe,Southern Europe,Portugal,USA,First Class,1,50,  -  ,125,531,0.92767,2023-09-12,2023-09-16
29317,168838,3,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,3394,Europe,Western Europe,Germany,USA,Standard Class,4,180,0.03,147,536,1.65666,2023-09-12,2023-09-16
29318,168848,2,Golf,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,10780,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,80,0.17,97,165,1.42805,2023-09-12,2023-09-18
29319,168845,3,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10780,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,150,0.05,125,531,0.92767,2023-09-12,2022-04-04
29320,168847,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,10780,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,130,0.06,65,106,1.02406,2023-09-12,2023-09-18
29321,168850,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8226,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,100,0.15,125,531,0.92767,2023-09-12,2023-09-14
29322,168852,1,Apparel,Men's Footwear,Nike Men's CJ Elite 2 TD Football Cleat,8226,Europe,Western Europe,Germany,Puerto Rico,Standard Class,4,130,0.05,65,106,1.02406,2023-09-12,2023-09-14
29323,168857,2,Apparel,Cleats,Perfect Fitness Perfect Rip Deck,996,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,120,0.02,147,536,1.65666,2023-09-12,2023-09-14
29324,168855,1,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,996,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,50,0.2,125,531,0.92767,2023-09-12,2023-09-14
29325,168856,1,Fan Shop,Water Sports,Pelican Sunstream 100 Kayak,996,Europe,Northern Europe,United Kingdom,USA,Standard Class,4,200,0.25,100,29,1.60905,2023-09-12,2023-09-14
